7273	b-Q	4.18	0	-9.12	-12.92	-11.4	19.9382	15.8146	b-Q	4.18	0	-14.88	-21.08	-18.6	32.0814	25.8027
7274	W+	91.2	1	-8.25	24.2	32.45	100.121	25.5676	W-	91.2	1	-6.75	19.8	26.55	97.2622	20.919
7275	b-Q	4.18	0	3.87	30.1	19.78	36.4652	30.3478	b-Q	4.18	0	5.13	39.9	26.22	48.2005	40.2284
7276	b-Q	4.18	0	-47.84	36.4	25.48	65.4242	60.1134	b-Q	4.18	0	-44.16	33.6	23.52	60.413	55.4893
7277	W+	91.2	1	-40.2	34.17	30.15	109.591	52.7601	W-	91.2	1	-19.8	16.83	14.85	95.9857	25.9863
7278	b-Q	4.18	0	28.29	-39.33	40.02	62.9781	48.4476	b-Q	4.18	0	12.71	-17.67	17.98	28.5399	21.7663
7279	b-Q	4.18	0	27.06	-14.52	-15.18	34.5106	30.7095	b-Q	4.18	0	54.94	-29.48	-30.82	69.6765	62.3496
7280	b-Q	4.18	0	47.36	12.8	24.32	54.9158	49.0592	b-Q	4.18	0	26.64	7.2	13.68	31.0829	27.5958
7281	b-Q	4.18	0	-1.08	-18.36	-18.9	26.7009	18.3917	b-Q	4.18	0	-0.92	-15.64	-16.1	22.8503	15.667
7282	W+	91.2	1	7.38	-28.29	-38.95	103.389	29.2368	W-	91.2	1	10.62	-40.71	-56.05	115.018	42.0724
7283	b-Q	4.18	0	-54.94	26.8	-27.47	67.147	61.1281	b-Q	4.18	0	-27.06	13.2	-13.53	33.2719	30.1079
7284	W+	91.2	1	27.45	3.05	-40.26	103.446	27.6189	W-	91.2	1	17.55	1.95	-25.74	96.3939	17.658
7285	b-Q	4.18	0	-18.04	1.23	36.08	40.5733	18.0819	b-Q	4.18	0	-25.96	1.77	51.92	58.2255	26.0203
7286	b-Q	4.18	0	18.56	-4.06	23.2	30.2766	18.9989	b-Q	4.18	0	13.44	-2.94	16.8	22.1131	13.7578
7287	W+	91.2	1	-7.31	-20.64	-30.96	98.7695	21.8962	W-	91.2	1	-9.69	-27.36	-41.04	104.135	29.0253
7288	W+	91.2	1	-45.9	45.36	-40.5	118.836	64.5317	W-	91.2	1	-39.1	38.64	-34.5	111.935	54.9714
7289	b-Q	4.18	0	10.2	-48.6	-33	59.7702	49.6588	b-Q	4.18	0	6.8	-32.4	-22	39.9684	33.1059
7290	b-Q	4.18	0	-21.46	16.82	-21.46	34.9492	27.2662	b-Q	4.18	0	-15.54	12.18	-15.54	25.4717	19.7445
7291	b-Q	4.18	0	-26.84	50.63	31.11	65.3383	57.3043	b-Q	4.18	0	-17.16	32.37	19.89	41.8971	36.6372
7292	b-Q	4.18	0	-31.74	39.1	-26.68	57.1448	50.3611	b-Q	4.18	0	-37.26	45.9	-31.32	67.0338	59.1195
7293	b-Q	4.18	0	-4.8	4.16	-5.44	9.34942	6.35182	b-Q	4.18	0	-10.2	8.84	-11.56	18.2563	13.4976
7294	b-Q	4.18	0	-2.59	-24.05	-26.64	36.2253	24.1891	b-Q	4.18	0	-4.41	-40.95	-45.36	61.4113	41.1868
7295	b-Q	4.18	0	-3.01	-6.45	22.36	23.8349	7.11777	b-Q	4.18	0	-3.99	-8.55	29.64	31.3851	9.43518
7296	W+	91.2	1	35.99	-12.39	-31.86	103.833	38.063	W-	91.2	1	25.01	-8.61	-22.14	97.5051	26.4506
7297	b-Q	4.18	0	-3.29	23.03	0.47	23.641	23.2638	b-Q	4.18	0	-3.71	25.97	0.53	26.5699	26.2337
7298	Z+	91.186	1	24.18	2.48	18.6	96.1856	24.3068	Z-	91.186	1	14.82	1.52	11.4	93.0956	14.8977
7299	b-Q	4.18	0	28.12	15.96	-0.38	32.6048	32.3335	b-Q	4.18	0	45.88	26.04	-0.62	52.9237	52.7547
7300	b-Q	4.18	0	-28.42	-6.37	-15.19	33.1132	29.1251	b-Q	4.18	0	-29.58	-6.63	-15.81	34.4436	30.3139
7301	b-Q	4.18	0	-35.51	-0.53	-30.74	47.1557	35.514	b-Q	4.18	0	-31.49	-0.47	-27.26	41.8619	31.4935
7302	b-Q	4.18	0	-30.82	-32.66	-3.68	45.25	44.906	b-Q	4.18	0	-36.18	-38.34	-4.32	53.0574	52.7157
7303	b-Q	4.18	0	-41.82	-34.68	16.32	56.8808	54.3288	b-Q	4.18	0	-40.18	-33.32	15.68	54.6625	52.1982
7304	b-Q	4.18	0	31.5	-21.84	-14.7	41.265	38.3306	b-Q	4.18	0	43.5	-30.16	-20.3	56.8457	52.9327
7305	b-Q	4.18	0	42.88	-48.24	53.6	84.0013	64.5429	b-Q	4.18	0	21.12	-23.76	26.4	41.5334	31.7898
7306	b-Q	4.18	0	-48.51	48.02	-41.16	79.817	68.2579	b-Q	4.18	0	-50.49	49.98	-42.84	83.0661	71.0439
7307	b-Q	4.18	0	-45	34	27	62.6695	56.4004	b-Q	4.18	0	-45	34	27	62.6695	56.4004
7308	b-Q	4.18	0	-29.7	-8.8	-20.9	37.6007	30.9763	b-Q	4.18	0	-24.3	-7.2	-17.1	30.8579	25.3442
7309	b-Q	4.18	0	-27.54	39.27	-26.52	54.967	47.9644	b-Q	4.18	0	-26.46	37.73	-25.48	52.8241	46.0835
7310	b-Q	4.18	0	-18.72	40.04	8.32	45.1701	44.2	b-Q	4.18	0	-17.28	36.96	7.68	41.7264	40.8
7311	b-Q	4.18	0	-24.8	-15.6	-18.8	35.0616	29.2985	b-Q	4.18	0	-37.2	-23.4	-28.2	52.3843	43.9477
7312	b-Q	4.18	0	-36.54	53.36	-53.36	83.9477	64.672	b-Q	4.18	0	-26.46	38.64	-38.64	60.8581	46.8314
7313	b-Q	4.18	0	49.5	-15.4	-44	68.124	51.8402	b-Q	4.18	0	40.5	-12.6	-36	55.7896	42.4147
7314	W+	91.2	1	-3.04	29.64	27.36	99.7686	29.7955	W-	91.2	1	-4.96	48.36	44.64	112.576	48.6137
7315	b-Q	4.18	0	26.24	16.64	-10.24	32.9812	31.0713	b-Q	4.18	0	14.76	9.36	-5.76	18.8711	17.4776
7316	b-Q	4.18	0	18.9	21	21.84	35.9537	28.2526	b-Q	4.18	0	26.1	29	30.16	49.4905	39.0155
7317	W+	91.2	1	6.4	16.32	-4.48	92.9775	17.53	W-	91.2	1	13.6	34.68	-9.52	98.9734	37.2513
7318	b-Q	4.18	0	-10.8	-22.2	-52.8	58.4362	24.6876	b-Q	4.18	0	-7.2	-14.8	-35.2	39.0819	16.4584
7319	b-Q	4.18	0	6.8	-10.2	10.88	16.9153	12.2589	b-Q	4.18	0	13.2	-19.8	21.12	32.0906	23.7966
7320	b-Q	4.18	0	48.45	3.06	15.81	51.2269	48.5465	b-Q	4.18	0	46.55	2.94	15.19	49.2316	46.6427
7321	b-Q	4.18	0	-10.44	-20.88	17.98	29.7611	23.3445	b-Q	4.18	0	-7.56	-15.12	13.02	21.7431	16.9047
7322	b-Q	4.18	0	-35.89	27.75	35.52	57.7693	45.3669	b-Q	4.18	0	-61.11	47.25	60.48	98.1952	77.2463
7323	b-Q	4.18	0	-44.84	56.05	-17.11	73.9084	71.779	b-Q	4.18	0	-31.16	38.95	-11.89	51.448	49.8803
7324	b-Q	4.18	0	8.97	-31.59	-19.11	38.2237	32.8388	b-Q	4.18	0	14.03	-49.41	-29.89	59.5741	51.3633
7325	b-Q	4.18	0	-9.72	24.12	-24.12	35.7141	26.0049	b-Q	4.18	0	-17.28	42.88	-42.88	63.1938	46.2309
7326	b-Q	4.18	0	-3.2	1.92	-33.28	33.7484	3.73181	b-Q	4.18	0	-1.8	1.08	-18.72	19.2955	2.09914
7327	b-Q	4.18	0	-25.9	22.57	-28.86	45.062	34.3543	b-Q	4.18	0	-44.1	38.43	-49.14	76.5107	58.4951
7328	b-Q	4.18	0	-45.1	-28.6	14.3	55.4431	53.4038	b-Q	4.18	0	-36.9	-23.4	11.7	45.4261	43.694
7329	W+	91.2	1	-8.68	-29.14	17.98	97.8019	30.4053	W-	91.2	1	-19.32	-64.86	40.02	120.412	67.6763
7330	b-Q	4.18	0	-15.25	18.3	14.64	28.2711	23.8213	b-Q	4.18	0	-9.75	11.7	9.36	18.3585	15.23
7331	W+	91.2	1	5.04	-39.9	-16.38	101.011	40.2171	W-	91.2	1	6.96	-55.1	-22.62	109.149	55.5378
7332	b-Q	4.18	0	15.75	58.59	1.89	60.8432	60.67	b-Q	4.18	0	9.25	34.41	1.11	35.8931	35.6316
7333	b-Q	4.18	0	29.6	-13.2	-20	38.3128	32.4099	b-Q	4.18	0	44.4	-19.8	-30	57.2789	48.6148
7334	b-Q	4.18	0	-15.84	-21.96	-18.72	33.1822	27.0767	b-Q	4.18	0	-28.16	-39.04	-33.28	58.6697	48.1363
7335	b-Q	4.18	0	24.38	21.2	-5.3	33.0059	32.3083	b-Q	4.18	0	21.62	18.8	-4.7	29.333	28.6507
7336	b-Q	4.18	0	-23.85	-36	-37.8	57.5425	43.1836	b-Q	4.18	0	-29.15	-44	-46.2	70.2683	52.7799
7337	b-Q	4.18	0	22.94	-20.72	-20.72	37.448	30.9122	b-Q	4.18	0	39.06	-35.28	-35.28	63.5021	52.6342
7338	b-Q	4.18	0	5.85	-13.05	3.15	15.2289	14.3012	b-Q	4.18	0	7.15	-15.95	3.85	18.3799	17.4793
7339	W+	91.2	1	26.25	27.65	-7.7	99.1479	38.1259	W-	91.2	1	48.75	51.35	-14.3	116.341	70.8053
7340	b-Q	4.18	0	5.27	4.65	12.4	14.8535	7.02819	b-Q	4.18	0	11.73	10.35	27.6	31.9992	15.6434
7341	b-Q	4.18	0	-54.12	0.66	23.76	59.2572	54.124	b-Q	4.18	0	-27.88	0.34	12.24	30.736	27.8821
7342	b-Q	4.18	0	-23.03	-17.39	27.73	40.2395	28.8582	b-Q	4.18	0	-25.97	-19.61	31.27	45.3241	32.5422
7343	b-Q	4.18	0	3.18	-13.25	11.66	18.4147	13.6263	b-Q	4.18	0	2.82	-11.75	10.34	16.4439	12.0837
7344	b-Q	4.18	0	56.96	-17.92	-49.92	77.9426	59.7124	b-Q	4.18	0	32.04	-10.08	-28.08	43.9787	33.5882
7345	b-Q	4.18	0	-19.25	-29.15	-3.85	35.3918	34.9326	b-Q	4.18	0	-15.75	-23.85	-3.15	29.0565	28.5812
7346	b-Q	4.18	0	-11.9	26.95	-24.85	38.7673	29.4604	b-Q	4.18	0	-22.1	50.05	-46.15	71.6987	54.7121
7347	b-Q	4.18	0	-24.96	42.72	41.28	64.5717	49.4773	b-Q	4.18	0	-27.04	46.28	44.72	69.931	53.6004
7348	b-Q	4.18	0	-37	46	15	61.053	59.0339	b-Q	4.18	0	-37	46	15	61.053	59.0339
7349	W+	91.2	1	26.22	-23.92	-5.98	98.0452	35.4916	W-	91.2	1	30.78	-28.08	-7.02	100.512	41.6641
7350	b-Q	4.18	0	-13.2	26.95	-3.85	30.5424	30.009	b-Q	4.18	0	-10.8	22.05	-3.15	25.1045	24.5529
7351	b-Q	4.18	0	-49.28	-12.8	-23.68	56.3078	50.9152	b-Q	4.18	0	-27.72	-7.2	-13.32	31.8612	28.6398
7352	b-Q	4.18	0	23.4	-4.16	2.6	24.2713	23.7669	b-Q	4.18	0	21.6	-3.84	2.4	22.4619	21.9387
7353	b-Q	4.18	0	14.7	-26.88	-19.32	36.4604	30.637	b-Q	4.18	0	20.3	-37.12	-26.68	50.1924	42.3082
7354	b-Q	4.18	0	21.06	-10.14	-37.05	44.0059	23.374	b-Q	4.18	0	32.94	-15.86	-57.95	68.6459	36.5593
7355	b-Q	4.18	0	-26.66	-15.5	-16.74	35.337	30.8384	b-Q	4.18	0	-59.34	-34.5	-37.26	78.213	68.6403
7356	b-Q	4.18	0	-2.8	18.55	16.45	25.2986	18.7601	b-Q	4.18	0	-5.2	34.45	30.55	46.5254	34.8402
7357	b-Q	4.18	0	4.95	-2.2	39.05	39.6449	5.41687	b-Q	4.18	0	4.05	-1.8	31.95	32.5256	4.43199
7358	b-Q	4.18	0	-13.76	13.44	9.6	21.8999	19.2346	b-Q	4.18	0	-29.24	28.56	20.4	45.8725	40.8736
7359	W+	91.2	1	-45.59	20.68	-36.19	110.151	50.0611	W-	91.2	1	-51.41	23.32	-40.81	114.759	56.4518
7360	b-Q	4.18	0	-12.9	25.37	-30.1	41.6357	28.4613	b-Q	4.18	0	-17.1	33.63	-39.9	55.0715	37.7278
7361	W+	91.2	1	-12.22	-7.05	-4.7	92.4043	14.1078	W-	91.2	1	-13.78	-7.95	-5.3	92.7287	15.9088
7362	b-Q	4.18	0	-5.83	20.67	-23.32	31.9771	21.4764	b-Q	4.18	0	-5.17	18.33	-20.68	28.4227	19.0452
7363	Z+	91.186	1	30.4	20.48	-2.24	98.3031	36.655	Z-	91.186	1	64.6	43.52	-4.76	120.02	77.8919
7364	b-Q	4.18	0	28.16	6.4	11.2	31.2547	28.8781	b-Q	4.18	0	59.84	13.6	23.8	65.9522	61.366
7365	b-Q	4.18	0	10.62	-49.56	-22.42	55.5797	50.6851	b-Q	4.18	0	7.38	-34.44	-15.58	38.74	35.2218
7366	Tau+	1.776	0	-5.88	-6.86	-48.02	48.8949	9.03515	Tau-	1.776	0	-6.12	-7.14	-49.98	50.888	9.40394
7367	b-Q	4.18	0	27.45	-24.4	-26.23	45.3249	36.7269	b-Q	4.18	0	17.55	-15.6	-16.77	29.1559	23.4811
7368	b-Q	4.18	0	-39.6	7.04	33.88	52.7546	40.2209	b-Q	4.18	0	-50.4	8.96	43.12	67.0615	51.1902
7369	b-Q	4.18	0	-46.56	-4.32	7.68	47.5705	46.76	b-Q	4.18	0	-50.44	-4.68	8.32	51.5053	50.6566
7370	b-Q	4.18	0	-29.44	9.6	20.48	37.3601	30.9657	b-Q	4.18	0	-62.56	20.4	43.52	79.0024	65.8021
7371	b-Q	4.18	0	16.08	6.7	-54.94	57.787	17.42	b-Q	4.18	0	7.92	3.3	-27.06	28.6938	8.58
7372	b-Q	4.18	0	13.26	9.18	4.08	17.1528	16.1276	b-Q	4.18	0	25.74	17.82	7.92	32.5622	31.3065
7373	b-Q	4.18	0	35.75	25.85	27.5	52.1537	44.1167	b-Q	4.18	0	29.25	21.15	22.5	42.7388	36.0955
7374	b-Q	4.18	0	-19.53	-35.28	62.37	74.3881	40.3249	b-Q	4.18	0	-11.47	-20.72	36.63	43.819	23.6829
7375	W+	91.2	1	-8.4	-15.12	-12.18	93.6214	17.2967	W-	91.2	1	-11.6	-20.88	-16.82	95.7647	23.8859
7376	b-Q	4.18	0	2.08	29.12	31.72	43.312	29.1942	b-Q	4.18	0	1.92	26.88	29.28	40.0126	26.9485
7377	b-Q	4.18	0	-26.91	-44.85	-66.24	84.5037	52.3036	b-Q	4.18	0	-12.09	-20.15	-29.76	38.1487	23.4987
7378	b-Q	4.18	0	35.88	-1.56	37.44	52.0484	35.9139	b-Q	4.18	0	33.12	-1.44	34.56	48.0716	33.1513
7379	W+	91.2	1	43.71	-18.8	-23.03	105.413	47.5816	W-	91.2	1	49.29	-21.2	-25.97	108.953	53.6558
7380	b-Q	4.18	0	10.98	20.74	-54.29	59.2924	23.4672	b-Q	4.18	0	7.02	13.26	-34.71	38.0442	15.0036
7381	b-Q	4.18	0	46.61	16.52	1.77	49.6589	49.451	b-Q	4.18	0	32.39	11.48	1.23	34.6394	34.3643
7382	b-Q	4.18	0	-12.4	-8.4	18.4	24.0905	14.9773	b-Q	4.18	0	-18.6	-12.6	27.6	35.8323	22.466
7383	b-Q	4.18	0	-46.8	40.56	17.16	64.3995	61.9302	b-Q	4.18	0	-43.2	37.44	15.84	59.4674	57.1664
7384	b-Q	4.18	0	-30.34	0	-5.18	31.0616	30.34	b-Q	4.18	0	-51.66	0	-8.82	52.574	51.66
7385	b-Q	4.18	0	-11.47	-12.71	-26.04	31.4429	17.1203	b-Q	4.18	0	-25.53	-28.29	-57.96	69.4906	38.1065
7386	b-Q	4.18	0	-16.43	20.14	27.56	38.1129	25.9916	b-Q	4.18	0	-14.57	17.86	24.44	33.8534	23.0492
7387	b-Q	4.18	0	-7.13	16.43	28.83	34.1968	17.9104	b-Q	4.18	0	-15.87	36.57	64.17	75.6603	39.865
7388	b-Q	4.18	0	16.9	37.7	8.45	42.3766	41.3146	b-Q	4.18	0	9.1	20.3	4.55	23.0884	22.2463
7389	b-Q	4.18	0	6.12	-25.16	36.72	45.1255	25.8936	b-Q	4.18	0	2.88	-11.84	17.28	21.5534	12.1852
7390	b-Q	4.18	0	36	-31.6	-21.2	52.5497	47.9016	b-Q	4.18	0	54	-47.4	-31.8	78.6859	71.8523
7391	b-Q	4.18	0	-20.01	5.52	-56.58	60.4122	20.7574	b-Q	4.18	0	-8.99	2.48	-25.42	27.3974	9.3258
7392	b-Q	4.18	0	-9.24	-14.85	31.35	36.1413	17.49	b-Q	4.18	0	-18.76	-30.15	63.65	73.0052	35.51
7393	b-Q	4.18	0	60.97	47.57	32.16	83.8569	77.332	b-Q	4.18	0	30.03	23.43	15.84	41.4626	38.0889
7394	W+	91.2	1	10.4	-56.55	-7.8	108.094	57.4984	W-	91.2	1	5.6	-30.45	-4.2	96.4035	30.9607
7395	b-Q	4.18	0	41.18	13.92	42.34	60.8252	43.4691	b-Q	4.18	0	29.82	10.08	30.66	44.1401	31.4776
7396	W+	91.2	1	4.42	-10.54	-23.8	94.9448	11.4293	W-	91.2	1	8.58	-20.46	-46.2	104.614	22.1862
7397	b-Q	4.18	0	-25.97	-36.26	15.19	47.3016	44.6008	b-Q	4.18	0	-27.03	-37.74	15.81	49.2174	46.4212
7398	b-Q	4.18	0	49	-44.5	-18.5	68.8547	66.191	b-Q	4.18	0	49	-44.5	-18.5	68.8547	66.191
7399	b-Q	4.18	0	-45.92	44.8	-47.6	79.9932	64.1536	b-Q	4.18	0	-36.08	35.2	-37.4	62.905	50.4064
7400	b-Q	4.18	0	41.36	14.57	-42.77	61.3977	43.8513	b-Q	4.18	0	46.64	16.43	-48.23	69.2014	49.4493
7401	W+	91.2	1	15.99	-14.82	-3.9	93.8507	21.8017	W-	91.2	1	25.01	-23.18	-6.1	97.5575	34.1
7402	W+	91.2	1	14.16	-21.24	38.35	102.175	25.5273	W-	91.2	1	9.84	-14.76	26.65	96.6558	17.7393
7403	b-Q	4.18	0	-37.4	-41.8	9.68	57.0717	56.0892	b-Q	4.18	0	-47.6	-53.2	12.32	72.5621	71.3863
7404	b-Q	4.18	0	-51	40.8	-19.38	68.2546	65.3119	b-Q	4.18	0	-49	39.2	-18.62	65.5882	62.7506
7405	b-Q	4.18	0	43.61	17.15	40.67	62.189	46.861	b-Q	4.18	0	45.39	17.85	42.33	64.7161	48.7737
7406	b-Q	4.18	0	-12.24	1.53	5.61	14.1811	12.3353	b-Q	4.18	0	-11.76	1.47	5.39	13.6742	11.8515
7407	b-Q	4.18	0	-26.79	16.92	31.96	45.1985	31.6858	b-Q	4.18	0	-30.21	19.08	36.04	50.9219	35.7308
7408	W+	91.2	1	43.16	-47.84	35.88	117.287	64.4318	W-	91.2	1	39.84	-44.16	33.12	113.806	59.4755
7409	Z+	91.186	1	27.6	37.2	5.6	102.43	46.3206	Z-	91.186	1	41.4	55.8	8.4	114.948	69.4809
7410	Z+	91.186	1	6.97	-3.69	-10.25	92.0986	7.88651	Z-	91.186	1	10.03	-5.31	-14.75	93.0658	11.3489
7411	b-Q	4.18	0	2.72	-23.12	-10.54	25.894	23.2795	b-Q	4.18	0	5.28	-44.88	-20.46	49.7813	45.1895
7412	W+	91.2	1	-1.77	43.07	-1.77	100.89	43.1064	W-	91.2	1	-1.23	29.93	-1.23	96.0014	29.9553
7413	b-Q	4.18	0	55.89	-21.39	-26.91	65.7483	59.8433	b-Q	4.18	0	25.11	-9.61	-12.09	29.7742	26.8861
7414	W+	91.2	1	27.44	39.2	11.76	103.66	47.8497	W-	91.2	1	21.56	30.8	9.24	99.0772	37.5962
7415	b-Q	4.18	0	2.8	-47.6	-9.52	48.8027	47.6823	b-Q	4.18	0	2.2	-37.4	-7.48	38.4321	37.4647
7416	W+	91.2	1	29.44	28.8	-7.04	100.315	41.1844	W-	91.2	1	62.56	61.2	-14.96	127.281	87.5168
7417	b-Q	4.18	0	16.64	-62.72	-55.68	85.6062	64.8898	b-Q	4.18	0	9.36	-35.28	-31.32	48.2774	36.5005
7418	b-Q	4.18	0	-35.4	30.6	19.8	50.9807	46.7923	b-Q	4.18	0	-23.6	20.4	13.2	34.1296	31.1949
7419	b-Q	4.18	0	45.39	47.94	43.35	79.0898	66.0189	b-Q	4.18	0	43.61	46.06	41.65	75.997	63.4299
7420	W+	91.2	1	-51	-10.2	-46.41	114.788	52.01	W-	91.2	1	-49	-9.8	-44.59	113.149	49.9704
7421	W+	91.2	1	-6.76	-32.24	14.04	97.9779	32.9411	W-	91.2	1	-6.24	-29.76	12.96	97.0051	30.4072
7422	W+	91.2	1	-59.22	-27.09	-44.1	120.429	65.122	W-	91.2	1	-34.78	-15.91	-25.9	102.23	38.2463
7423	b-Q	4.18	0	-12.54	6.6	-62.7	64.4172	14.1708	b-Q	4.18	0	-6.46	3.4	-32.3	33.3774	7.30011
7424	b-Q	4.18	0	27.52	-23.68	-62.08	72.0381	36.3055	b-Q	4.18	0	15.48	-13.32	-34.92	40.6686	20.4219
7425	b-Q	4.18	0	64.02	-48.18	-32.34	86.5056	80.1241	b-Q	4.18	0	32.98	-24.82	-16.66	44.7073	41.2761
7426	b-Q	4.18	0	-15.99	-17.22	-31.16	39.2508	23.4991	b-Q	4.18	0	-23.01	-24.78	-44.84	56.317	33.8158
7427	W+	91.2	1	42.84	-3.57	-41.82	109.153	42.9885	W-	91.2	1	41.16	-3.43	-40.18	107.879	41.3027
7428	b-Q	4.18	0	6.08	4.48	-30.08	31.294	7.55227	b-Q	4.18	0	12.92	9.52	-63.92	66.0363	16.0486
7429	b-Q	4.18	0	0.67	-64.99	23.45	69.2208	64.9935	b-Q	4.18	0	0.33	-32.01	11.55	34.2874	32.0117
7430	b-Q	4.18	0	27.14	-26.55	37.76	53.7101	37.9669	b-Q	4.18	0	18.86	-18.45	26.24	37.4448	26.3837
7431	W+	91.2	1	-37	-7.77	-8.51	99.092	37.807	W-	91.2	1	-63	-13.23	-14.49	112.567	64.3742
7432	Z+	91.186	1	12.09	-24.57	11.7	95.9251	27.3834	Z-	91.186	1	18.91	-38.43	18.3	102.393	42.8305
7433	W+	91.2	1	30.21	9.69	3.42	96.6213	31.726	W-	91.2	1	22.79	7.31	2.58	94.3235	23.9337
7434	b-Q	4.18	0	-35.96	37.12	-50.46	72.3512	51.6819	b-Q	4.18	0	-26.04	26.88	-36.54	52.4715	37.4248
7435	b-Q	4.18	0	-7.14	-34.86	10.5	37.3353	35.5837	b-Q	4.18	0	-9.86	-48.14	14.5	51.4043	49.1394
7436	b-Q	4.18	0	-58.2	18.6	-34.8	70.4394	61.0999	b-Q	4.18	0	-38.8	12.4	-23.2	47.0629	40.7333
7437	b-Q	4.18	0	-46.92	12.75	-44.37	65.9562	48.6215	b-Q	4.18	0	-45.08	12.25	-42.63	63.3803	46.7148
7438	W+	91.2	1	17.36	5.58	-31.62	98.2332	18.2347	W-	91.2	1	10.64	3.42	-19.38	93.9038	11.1761
7439	b-Q	4.18	0	7.79	-30.75	10.25	33.5973	31.7214	b-Q	4.18	0	11.21	-44.25	14.75	48.1535	45.6479
7440	b-Q	4.18	0	23.1	-28.6	-41.25	55.413	36.7637	b-Q	4.18	0	18.9	-23.4	-33.75	45.4016	30.0794
7441	b-Q	4.18	0	51.46	42.16	-55.8	86.9293	66.5252	b-Q	4.18	0	31.54	25.84	-34.2	53.3815	40.7735
7442	b-Q	4.18	0	39.77	-29.93	29.11	57.8128	49.7741	b-Q	4.18	0	57.23	-43.07	41.89	83.0815	71.6261
7443	b-Q	4.18	0	46.24	20.4	-38.08	63.4181	50.5401	b-Q	4.18	0	21.76	9.6	-17.92	30.0709	23.7836
7444	b-Q	4.18	0	-28.06	39.04	56.73	74.4799	48.0779	b-Q	4.18	0	-17.94	24.96	36.27	47.7266	30.7383
7445	b-Q	4.18	0	-18.6	-40.92	1.86	45.1812	44.9489	b-Q	4.18	0	-11.4	-25.08	1.14	27.888	27.5493
7446	W+	91.2	1	62.4	-53.3	63.7	138.238	82.0649	W-	91.2	1	33.6	-28.7	34.3	106.989	44.1888
7447	Z+	91.186	1	-8.19	-28.86	-3.12	96.0448	29.9996	Z-	91.186	1	-12.81	-45.14	-4.88	102.667	46.9224
7448	b-Q	4.18	0	26.24	12.48	-5.12	29.7989	29.0566	b-Q	4.18	0	55.76	26.52	-10.88	62.8358	61.7453
7449	b-Q	4.18	0	-34.56	53.76	-51.84	82.3977	63.9103	b-Q	4.18	0	-19.44	30.24	-29.16	46.4774	35.9496
7450	b-Q	4.18	0	30.8	-28.56	34.72	54.6559	42.0037	b-Q	4.18	0	24.2	-22.44	27.28	43.0217	33.0029
7451	b-Q	4.18	0	4.5	28.5	39.5	49.094	28.8531	b-Q	4.18	0	4.5	28.5	39.5	49.094	28.8531
7452	b-Q	4.18	0	-42.4	-20.67	-5.83	47.7124	47.17	b-Q	4.18	0	-37.6	-18.33	-5.17	42.355	41.83
7453	W+	91.2	1	40.88	-17.92	47.6	112.141	44.6352	W-	91.2	1	32.12	-14.08	37.4	104.624	35.0705
7454	b-Q	4.18	0	13.86	-58.74	57.42	83.4087	60.353	b-Q	4.18	0	7.14	-30.26	29.58	43.1172	31.091
7455	W+	91.2	1	42.24	47.52	-30.24	115.214	63.5796	W-	91.2	1	45.76	51.48	-32.76	118.89	68.8779
7456	b-Q	4.18	0	-34.2	33.06	15.39	50.169	47.5668	b-Q	4.18	0	-25.8	24.94	11.61	37.9461	35.8838
7457	b-Q	4.18	0	-39.6	7.92	-38.72	56.1035	40.3842	b-Q	4.18	0	-50.4	10.08	-49.28	71.3285	51.3981
7458	b-Q	4.18	0	-38.76	0.57	-48.45	62.1895	38.7642	b-Q	4.18	0	-29.24	0.43	-36.55	46.9951	29.2432
7459	b-Q	4.18	0	19.44	-28.08	51.84	62.2194	34.1526	b-Q	4.18	0	16.56	-23.92	44.16	53.0469	29.093
7460	Tau+	1.776	0	0.88	-2.2	14.52	14.8189	2.36947	Tau-	1.776	0	1.12	-2.8	18.48	18.8085	3.01569
7461	W+	91.2	1	15.75	-54.18	14.49	108.217	56.4228	W-	91.2	1	9.25	-31.82	8.51	97.406	33.1372
7462	b-Q	4.18	0	35.51	-54.27	17.42	67.2839	64.8552	b-Q	4.18	0	17.49	-26.73	8.58	33.3389	31.9436
7463	b-Q	4.18	0	-44.52	22.26	-9.01	50.7562	49.7749	b-Q	4.18	0	-39.48	19.74	-7.99	45.0516	44.14
7464	b-Q	4.18	0	66.24	31.05	-22.77	76.7319	73.1563	b-Q	4.18	0	29.76	13.95	-10.23	34.6754	32.8673
7465	W+	91.2	1	-35.88	-28.06	11.04	102.538	45.5493	W-	91.2	1	-42.12	-32.94	12.96	106.511	53.4709
7466	b-Q	4.18	0	27.59	-12.71	3.1	30.8194	30.3768	b-Q	4.18	0	61.41	-28.29	6.9	68.0925	67.613
7467	b-Q	4.18	0	-21.12	21.78	-28.38	41.7531	30.3385	b-Q	4.18	0	-42.88	44.22	-57.62	84.449	61.5963
7468	b-Q	4.18	0	32.8	-32	6.4	46.4572	45.824	b-Q	4.18	0	49.2	-48	9.6	69.5289	68.736
7469	b-Q	4.18	0	10.8	-36.18	3.78	38.1758	37.7575	b-Q	4.18	0	9.2	-30.82	3.22	32.5938	32.1638
7470	Z+	91.186	1	19.8	-4.62	19.8	95.5003	20.3319	Z-	91.186	1	10.2	-2.38	10.2	92.3506	10.474
7471	b-Q	4.18	0	-11.88	-32.76	-16.2	38.6557	34.8476	b-Q	4.18	0	-21.12	-58.24	-28.8	68.4461	61.9512
